faq_id,question_date,atomic_id,question,answer,l1_category,l2_category,source_l2_category_1,source_l2_category_2,source_l2_category_3,l3_category_1,l3_category_2,l3_count
31653,2022-04-15,31653_A04,為何「應用中國文學研究所」博士班使用「820 045D:2」？,因「私立銘傳大學」學校系所代碼表中，系所分類號同為「820」者包含「應用中國文學研究所」與「應用中國文學研究所碩士在職專班」，後者已先使用「820 045M」，故「應用中國文學研究所」博士班採「820 045D:2」以茲區別。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31655,2022-04-22,31655_A03,複本照片的索書號如何標示？,複本會比正本在索書號最末多了「c.2」，例如：PI 733.4025 8445 c.2。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,複本號與館藏區分,,1
31683,2022-05-27,31683_A04,鬼吹燈系列圖書索書號冊次號的編製方式為何？,以v.1及v.2代表第1套及第2套、以no.1及no.2等代表第1個編次及第2個編次等、以pt.1及pt.2代表上冊及下冊，依此類推。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31713,2022-08-09,31713_A01,索書號中的作品號用於什麼目的?,用以區分相同類號同一作者之不同作品。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31713,2022-08-09,31713_A02,索書號中的種次號是否等同於作品號?,種次號即所謂作品號。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31713,2022-08-09,31713_A03,當多個索書號分類號與作者號相同且為同一作者時，如何區分不同作品?,在作者號或作者區分號後，加上種次號（依序標示-2、-3、-4、-5…）。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31713,2022-08-09,31713_A04,索書號的組成部分包含哪些?,特藏號、分類號、作者號（有時會加上種次號、作者區分號或續編號）、版次號、冊次號、複本號等。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,作品號與種次號,2
31713,2022-08-09,31713_A05,索書號中如何區分同類書不同作者之作品?,在作者號後加上作者區分號（依序標示:2、:3、:4、:5…）。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31738,2022-10-13,31738_A09,小讀者無法使用電腦檢索時如何處理傳記圖書？,可考量將各類傳記之索書號最前加上特藏代碼「B」代表傳記（Biography）或在書標上貼上特定顏色以示辨識，並設定專區排列此類圖書，以讓小讀者很快可以知道有此標記之這類書皆為傳記，方便瀏覽及取閱。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31741,2022-10-25,31741_A01,國家圖書館輔助區分號一覽的網址為何？,https://catweb.ncl.edu.tw/announcement/page/30345,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31741,2022-10-25,31741_A02,索書號由哪些部分組成？,索書號係由特藏號、分類號、作者號（有時會加上種次號、作者區分號或續編號）、版次號、冊次號、複本號等共同組成。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,作品號與種次號,2
31741,2022-10-25,31741_A03,不同作者但作者號相同時，如何區分？,當多個索書號之分類號、作者號相同時，若為不同作者，則會在作者號後加上作者區分號（依序標示:2、:3、:4、:5…），以茲區別同類書不同作者之作品。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31741,2022-10-25,31741_A04,同一作者不同作品時，如何區分？,當多個索書號之分類號、作者號相同時，且為同一作者，但是不同作品，此時會在作者號或作者區分號後，加上種次號（依序標示-2、-3、-4、-5…），以茲區別同類書同一作者之不同作品。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31741,2022-10-25,31741_A05,各館若已自行訂定輔助區分號，是否仍需變更？,各館若已自行訂定相關之輔助區分號、並應用於其館藏資料上，由於改號耗費人力時間，實無再行變更的必要，故多沿用既定方式。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31745,2022-10-27,31745_A04,索書號包含哪些組成元素？,索書號係由特藏號、分類號、作者號（有時會加上種次號、作者區分號或續編號）、版次號、冊次號、複本號等共同組成。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31745,2022-10-27,31745_A07,種次號在索書號中的作用為何？,種次號即所謂作品號，為索書號的組成元素之一，用以標示叢書各部分的序列。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31745,2022-10-27,31745_A08,冊次號與著者號的關係為何？,冊次號與著者號均為索書號的組成元素，二者應分別標示於索書號內，且有其標示順序，著者號不屬於冊次號，冊次號也不是著者號。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31760,2022-11-11,31760_A03,點讀版圖書是否需加入特藏代碼？,本館並未對於點讀版圖書在索書號中加上特藏代碼，僅於附註項中註明其為「點讀版」。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,複本號與館藏區分,,1
31760,2022-11-11,31760_A04,點讀版圖書特藏代碼命名建議？,可取點讀筆英文簡稱如「RP」代表reading pen，或「AP」代表audio pen，或「RS」代表reading system，但需避免與現有特藏代碼重複且易記憶。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,複本號與館藏區分,,1
31769,2022-11-15,31769_A05,套書採「單編」且個別排架時，索書號標示方式為何？,套書採「單編」且個別排架時，各冊之索書號標示舉例如下：859.9 8589 863.2 8965 941.4 8274 857.7 8455。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31769,2022-11-15,31769_A06,套書採「套編」時，索書號標示方式為何？,當「套書」有明顯的共同題名、無各部分（或單冊）的題名、且有共同著者（編者），則採用「套編」方式處理，套書各冊之索書號標示如下：857.7 8455 v.1 857.7 8455 v.2 857.7 8455 v.3 857.7 8455 v.4。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31897,2023-07-18,31897_A01,不同聲部樂譜的索書號如何區分與排序？,當三套書的基本索書號相同且需區分時，可依題名字母排序，在第2克特號後加擴充數字。例如：M1621.S912 / L54 Lieder-Album : für hohe Stimme mit Klavierbegleitung / M1621.S912 / L544 Lieder-Album : für mittlere Stimme mit Klavierbegleitung。或於索書號中加入編次號碼，如M1621.S912 / L54 / v.1及M1621.S912 / L54 / v.2。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31897,2023-07-18,31897_A06,如何處理同一套書不同分冊的單冊管理？,同一套書的不同分冊應在自動化系統中建立單冊紀錄，著錄各自的條碼號、索書號、冊次號、複本號等資訊。建議詢問貴館系統維護人員是否有相關欄位或功能。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
31948,2023-11-21,31948_A02,書籍索書號如何組合分類號與著者號？,若僅為分類號錯誤，則以分類號、著者號及年代部冊次號重新建構索書號。該書若為初版且僅有1冊，則不需加年代部冊次號，僅需以分類號加著者號所組成之索書號再檢視貴館館藏是否有相同索書號。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31948,2023-11-21,31948_A03,同類號不同著者如何區分索書號？,需以著者區分號（:2、:3、:4，用於同類號、不同著者、但是著者號相同）加以區分。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31948,2023-11-21,31948_A04,同類號相同著者不同作品如何區分索書號？,需以作品區分號（-2、-3、-4，用於同類號、相同著者、但是作品不同）加以區分。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31948,2023-11-21,31948_A05,索書號中如何表示作品區分號？,作品區分號以「-2」「-3」「-4」表示，用於同類號、相同著者、但是作品不同的情況。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,作品號與種次號,,1
31948,2023-11-21,31948_A06,索書號中如何表示著者區分號？,著者區分號以「:2」「:3」「:4」表示，用於同類號、不同著者、但是著者號相同的情況。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
31996,2024-04-12,31996_A01,套書採用套編方式時，索書號中哪些部分相同？,各冊索書號中之分類號及著者號與作品號和年代號（指版本年代）均相同，僅以冊次號做為區別。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,年代號,冊次、作品號與其他輔助區分號,,冊次、卷次與部次號,,1
31996,2024-04-12,31996_A02,套書採用套編方式時，各冊索書號的冊次號如何區分？,各冊索書號中之冊次號分別為「v.1:1」、「v.1:2」、「v.1:3」、「v.1:4」、「v.1:5」、「v.1:6」、「v.1:7」、「v.1:8」、「v.2」、「v.3」、「v.4」。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
32010,2024-05-02,32010_A01,同書多本時，正本的索書號是否需要標註c.1？,正本的索書號不需於末標註c.1。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,複本號與館藏區分,,1
32010,2024-05-02,32010_A02,同書多本時，複本的索書號如何標註？,複本之標註自『c.2』起（不是『c.1』），即以『c.2』、『c.3』…，分別代表第二本、第三本…，依此類推。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,複本號與館藏區分,,1
32010,2024-05-02,32010_A03,《相約五股：六房媽過爐》一書第一本的索書號格式為何？,第一本之索書號為「BK 272.79 2814 2015」。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
32010,2024-05-02,32010_A04,《相約五股：六房媽過爐》一書第二本的索書號格式為何？,第二本的索書號應為「BK 272.79 2814 2015 c.2」。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
32010,2024-05-02,32010_A05,《相約五股：六房媽過爐》一書第三本的索書號格式為何？,第三本的索書號為「BK 272.79 2814 2015 c.3」。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,冊次、卷次與部次號,,1
32012,2024-05-03,32012_A08,國圖編目作業中書號標引包含哪些內容？,特藏符號、分類號、著者號、作品號、年代版次號、冊次號、複本號。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,作者號一般取號原則,年代號,冊次、作品號與其他輔助區分號,冊次、卷次與部次號,作品號與種次號,2
32214,2025-02-17,32214_A02,索書號中的「S」代表什麼？,索書號中的「S」代表該書尺寸為「Small」，即書高在22公分以下的圖書。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,冊次、作品號與其他輔助區分號,,,其他輔助區分與排序,,1
32214,2025-02-17,32214_A03,索書號中「92」與「19926」的含義為何？,索書號中「92」代表該書在1992年進行編目，後方的「19926」則代表該書在所屬尺寸中的序號。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,年代號,冊次、作品號與其他輔助區分號,,其他輔助區分與排序,,1
23567,2010-01-01,23567_A01,當叢書、多卷書之子書或分卷有不同之版次或出版年時，採「分散著錄，整套分類」，其索書號標引及排架應如何處理？,若以「套」為標引單位，則先標引年代號，後標引冊次號。文獻排架時，先排出版年較早之套，再排出版年較晚之套；同套內依冊次號順序排列子書。若以「種」為標引單位，則先標引年代號，後標引冊次號。排架時依冊次號集中排列，同冊次再依出版年先後排序。,作者號及輔助區分號,冊次、作品號與其他輔助區分號,年代號,冊次、作品號與其他輔助區分號,,冊次、卷次與部次號,其他輔助區分與排序,2
22977,2010-01-01,22977_A01,請問「title main entry」和「title added entry」之異同為何？,傳統著錄法是先確立一個主要標目，繼而對文獻特徵進行描述，以此編製之款目稱主要款目。中文文獻習慣上以題名為主要款目，西文文獻則以作者為主要款目。與題名主要款目（title main entry）相對應的款目，便是題名附加款目（title added entry）。題名主要款目：指著錄時首先確立的題名標目，例如一般題名、劃一題名等，然後依此標目繼而描述而成的款目，便是題名主要款目。題名附加款目：指題名主要款目以外所有其他附加之題名款目，例如具有檢索意義的副題名、除去標榜品題詞（或稱「冠詞」）以外的題名、劃一題名以外的題名、分析款目之題名、又題名等。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
23110,2010-01-01,23110_A02,Metadata與編目有何不同？,大致來說，編目一詞涉及的範圍較廣，它除了包括狹義的編目（或文獻著錄）外，還包括文獻分類、文獻主題、權威控制等內容。Metadata只是廣義編目中文獻著錄時所採用的一種格式而已。假如我們持狹義的觀點來看編目，則一般所謂之編目，其實也可視為一種Metadata，即『關於資料的資料』（data about data）。,編目法,款目、檢索點與 RDA 實體關係,著錄來源與一般著錄原則,款目、檢索點與 RDA 實體關係,,RDA／FRBR／LRM 實體與屬性,,1
23321,2010-01-01,23321_A02,「A2」表示何意？,「A2」表示該美術家之自傳，依時間排（Autobiography. By date）,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
23497,2010-01-01,23497_A01,文獻標引或檢索時，檢索詞應如何標引或擷取？,一般來說，『關鍵詞』通常直接採用作者所用之語詞作標識，一般不加規範化處理，或只作少量規範化處理。以關鍵詞標引文獻，其優點是適於機器操作，標引速度快，標引量大，標引時差短。唯其缺點是語詞缺少規範，以致於對於同一對象、事物或問題，常因作者使用之語詞不同，因而『關鍵詞』也不同，不能發揮『類聚』的功能。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
23497,2010-01-01,23497_A02,是否一定須依循標引規範工具加以標引？若不依循標引規範工具，豈不表明查詢時詞彙可不必須加以限制？,主題標引（包括標題詞、單元詞、敘述詞或索引典）通常必須依據一定之規範工具，譬如『標題詞表』『敘述詞表』（或主題詞表）等，才可進行標引工作；既使關鍵詞標引，有時也必須使用『停用詞表』。可以說『無標引詞表，即無標引工作』。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
23542,2010-01-01,23542_A01,是否可確認西文文獻是根據「main entry」標引作者號？,西編目有主要款目（main entry）的概念，其意義有二：其一、如有作者，該作者既是main entry，同時也依此標引作者號；其二、如未有作者，則以Title為「main entry」，並以Title之首詞標引作者號。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
23673,2011-01-07,23673_A01,AACR2選定是否為main entry的基本原則為何?,"小安好, 回答問題如下: 作品的主要款目（不包括編者）是個人姓名款、目團體名稱款目或題名款目。大多數圖書形式的資料以個人作為主要款目；政府出版品和法律文書通常以法人團體標目為主要款目；連續性出版品和非書資料通常以題名為主要款目。另外，需注意選擇款目的規則： 一、以個人著者為主要款目 1. 個人著者：個人著者的作品以該個人作標目 (不管其姓名是否在所編目的文獻上提到)。 2. 共同責任：兩個人或多個個人共同負責的作品 以主要著者作主要款目或以最先提到的個人姓名作主要款目，其餘作附加款目。 3. 混合責任： (1)改編改寫重寫成兒童讀物或另一種文學體裁的人。 (2)作品經過修訂擴充更新節略壓縮如果原著者仍然被看作對該作品負責則以原著者為主要款目如果原著者不再被認為對該作品負責則以修訂者作為主要款目。 (3)翻譯作品的原著者。 二、出自團體的作品，以團體為主要款目 1. 該團體本身 2. 某些立法、政府出版品或宗教作品，涉及法律、行政法規或命令、憲法、法院判決、條約、立法聽證、宗教法律等 3. 記錄該團體集體思想的作品，如委員會報告，主要款目即以委員會名稱為標目 4. 會議報導、會議論文集 5. 以團體為責任的測繪資料 6. 演出團體除表演外，其責任尚包括錄音、錄影等 7. 國家、政府、國際團體之首腦、教皇、主教等之正式通信，以該團體標目為主要款目，俾便將同樣身份的個人文獻集中一處 如：United States. President (1953-1961：Eisenhower) 三、以題名作標目 凡不屬於個人或團體作主要款目之標目的作品，都採用題名為標目，如符合下列情形者： 1. 個人作者不詳、多個作者但沒有表明或無法確定誰是主要負責者 2. 有總題名之文集 (責任者為編輯)，以題名為主要款目 3. 出自團體的作者，但不符合上述二之條件者 可參考AACR第二部分 標目、劃一題名與參照及第21章 以上回答請卓參 錢月蓮敬答",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
23831,2012-06-29,23831_A02,何謂款目？,款目是目錄、索引的最小單位，又稱條目，是編目員根據一定的著錄法，對某一文獻的形式和內容特徵所做的記錄。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
23831,2012-06-29,23831_A03,標目與款目是不一樣或是一樣呢？,標目與款目是不一樣的。款目是文獻的描述記錄，標目是用來組織目錄的檢索項目。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
23870,2012-09-28,23870_A01,標目可以稱作是檢索款目的一種嗎？,標目就是檢索款目。款目又稱條目，是目錄、索引的最小單位。編目員完成對文獻的描述後，還需要加上組織目錄的檢索點，這就是我們說的標目。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
23880,2012-10-19,23880_A01,被傳者的出生年與卒年若分屬不同時代時，應取何者作為時代標示？,被傳者的生年與卒年若跨兩個朝代，以卒年為準。依據中國編目規則22.2.2.2，人名前之朝代，以卒年為準；如有疑義或特殊情形時，得參照諸家著錄之。以卒年為準的原則也適用分類法傳記類的時代複分及首尾五筆著者號取碼之著者時代號。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
23925,2012-12-25,23925_A02,為何答案是:除以「行政院長游錫堃」立檢索款目外，另以「游錫堃」立檢索款目？,這應該不是我給的答案呦。不記得曾這樣回答過!,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
23992,2013-05-15,23992_A02,有簡單實例嗎？,字典式目錄係將目錄的各種標目如書名、著者、標題或他們的分析片等，按字的一定順序混合排列，形式如同字典或辭典中各字的排列法。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
24003,2013-06-19,24003_A01,款目的意思為何？,根據一定的著錄法對某一文獻的形式特徵和內容特徵所做的一項項紀錄，如按性質可分為題名款目、責任者款目、分類款目和主題款目等。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
24004,2013-06-19,24004_A01,題名目錄與題名標目，是一樣的嗎？,題名目錄：即書名目錄。目錄的排列以書名的字順筆畫先後次序排列，供使用者從書名查詢取得所要的資訊。 題名標目：有權威控制的題名或集叢題名。與題名目錄的性質及功能不同，在卡片目錄時代，是指目錄款目中作為檢索點而置於目片頂端的書名。,編目法,款目、檢索點與 RDA 實體關係,題名與責任者敘述,款目、檢索點與 RDA 實體關係,,檢索點選擇與建立,,1
24004,2013-06-19,24004_A02,檢索款目和主要款目差別為何？,檢索款目：也稱標目，即可供檢索的款目。著錄於書目紀錄上的標目，是一個書目紀錄的檢索點也是一個目錄的款目。 主要款目：在選定的檢索款目中，必定有一個款目提供了該書目紀錄最完整的資訊 (卡片目錄沿習的觀念)，稱之為「主要款目」，通常是以著者(包含個人及團體)名稱為主要款目，其他檢索款目就稱為附加款目。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
24004,2013-06-19,24004_A03,哪個指的是檢索點呢？,檢索款目：也稱標目，即可供檢索的款目。著錄於書目紀錄上的標目，是一個書目紀錄的檢索點也是一個目錄的款目。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
24009,2013-07-17,24009_A01,一部電影是改編自英國小說，並將拍攝內容變成小說作品，這本小說作品是否仍歸於英國小說？日本拍攝改編自美國小說的電影，所成的電影小說是否屬於美國小說？,若確實是小說體，根據改編改寫原則，內容改變不多，以原著作者為main entry，分類號與原著同，改編或改寫者為第二作者立檢索款目。若從電影劇本改寫成小說，體裁已改變，作者及分類號都要從新，即以改寫者為main entry，分類號取改寫者國籍所屬之該國的文學，再按「各國文學複分表」加小說複分57。,編目法,款目、檢索點與 RDA 實體關係,題名與責任者敘述,款目、檢索點與 RDA 實體關係,,主要款目與附加款目,作品與相關實體關係,2
24022,2013-09-10,24022_A01,像漫畫人間條件這本體裁已改為漫畫，但原著者較著名，應如何歸類？,原著作品若與改編或改寫作品，在內容或作品表現形式上已不同或有很大的改變，則視為一部新作品，要以新作品之內容與形式分類，並以新作品之作者為主要款目。,編目法,款目、檢索點與 RDA 實體關係,題名與責任者敘述,款目、檢索點與 RDA 實體關係,,主要款目與附加款目,,1
24039,2013-10-28,24039_A02,另立檢索款目的用意為何？,因為多了這些語詞造成同一部書無法集中一處的情形，所以才有「另立檢索款目」這樣的規則，用意與使用劃一題名是一樣的，期於目錄中將作品匯集一處便於檢索。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
24063,2013-12-05,24063_A02,國內有哪些圖書館已全面/小規模採用RDA？,國內應該沒有圖書館全面採用RDA，如國圖部分採用RDA者應有臺大、淡江，其他不知未作調查。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
24063,2013-12-05,24063_A03,採用RDA一定要配合使用MARC21嗎？,是! 為了未來新書目框架能符合FRBR概念，目前MARC 21就要配合預作準備，俾便日後書目資料轉出。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
24082,2014-01-20,24082_A01,由於政府組織修法導致政府機關更名，期刊的作者或出版者應依新舊名稱中的哪一種進行著錄？,中國編目規則3.1.5.5─連續性出版品著者敘述項中個人或團體若有增刪或改變，不必另行編目。若其改變具重要性，記於附註項。整合性資源，若最新資料之著者有增刪或改變，以最新資料之著者著錄。若舊著者敘述具種要性，記於附註項。新舊名稱之權威紀錄分立「參見」或「說明參照」款目。例：紀錄1 110 2# $a中央圖書館 510 2# $a國家圖書館 紀錄2 110 2# $a國家圖書館 510 2# $a中央圖書館,編目法,款目、檢索點與 RDA 實體關係,題名與責任者敘述,款目、檢索點與 RDA 實體關係,,主要款目與附加款目,,1
24087,2014-02-18,24087_A01,有聲書的朗讀者應著錄於何欄位？,編目員應學習理解與判斷，所以不會直接告訴您「朗讀者」應著錄欄位。需視在編文獻的作者職責敘述及正題名項主要著來源而定。思考方向為：1. 朗讀者與作品的關係；2. 是否需立檢索款目；3. 若需立款目，應著錄於主要款目1XX、附加款目7XX或511 Participant or Performer Notes。例如：(1)正題名未出現發聲者時，通常著錄於511；(2)原作者與朗讀者為同一人時，著錄於100；(3)其他情況可著錄於7XX。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,創作者、貢獻者與關係標示,2
24105,2014-04-02,24105_A02,何謂開放性款目？,開放性款目適用於連續性出版品的著錄，表示款目內容是活的、持續進行中的資料。例如卷期項以「-」標示持續出版，出版年以「-」表示資料持續未結束，冊數單位標示累計數量單位而非固定數量。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
24159,2014-08-13,24159_A02,國圖目前對西文RDA編目中超過三人以上合著的兩種處理方式導致著者號取法依據不同的情況，可否給予建議？,"二、上述2冊圖書：1. ISBN 9780415524377一書，著錄於100和245/10應沒有問題；2. ISBN 9780321910066一書，Diversity amid globalization : world regions, environment, development / Les Rowntree, Martin Lewis, Marie Price, William Wyckoff.(Sixth edition)較有疑問，有兩種可能:(1) 作者群原本即是編者。(2) 因為是第6版，前面已有5版，故作者號取號從舊，仍取書名為作者號，將作者全著錄於700段。",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,創作者、貢獻者與關係標示,,1
24181,2014-11-11,24181_A01,什麼是檢索款目？,檢索款目，就是書目紀錄的檢索點，或稱標目，一般有個人、團體、地名、題名等。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
24186,2014-11-21,24186_A03,以上縮寫部分是根據MARC21上的制定嗎?跟分類法有關嗎?通用範圍是哪些？,"這些縮寫用語及代碼是用於新規則RDA中「資源」與「個人、家族、團體」之間關係標示，與分類法好像無關，某些和標題詞的控制語彙有關。作者的職責敘述關係標示$e用詞彙, $4用代碼。",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,創作者、貢獻者與關係標示,,1
24211,2015-02-25,24211_A02,若評論者對原著貢獻不顯著，編目時應如何處理？,可以省略檢索點，於附註項說明即可。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
24352,2016-05-08,24352_A01,RDA和FRBR的異同為何?,FRBR家族（FRBR、FRAD、FRSAD）是IFLA倡議的編目概念模型。FRBR三組實體中，第一組是傳統書目的描述Work、Expression、Manifestation、Item，第二組Person、Corporate body和第三組Concept、Object、Event、Place是檢索點的擇定，RDA即以此為基礎而設計的，不同的是兩者間不是百分百的元素對應，另某些元素在RDA中尚屬發展中階段。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
24362,2016-06-24,24362_A02,什麼是款目？,款目指目錄、索引中一筆紀錄中的一個項目。如書目資料中的題名款目、責任者款目、分類款目、主題款目等。例如，題名款目，若用MARC 21格式著錄，是在245 field，若用dc著錄，是在格式中的title列中。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
24366,2016-07-25,24366_A02,為何虛構人物著錄方式較為標準？,"因為目前虛構人物必要時也可以被視為是作者, 著錄在100字段, 所以, 當一本書是研究該虛構人物時, 所給的主題標目, 亦當是一個「人」, 用欄位600來描述他。",編目法,款目、檢索點與 RDA 實體關係,題名與責任者敘述,款目、檢索點與 RDA 實體關係,,創作者、貢獻者與關係標示,,1
24373,2016-08-26,24373_A01,甚麼是書目關係?,"書目關係是界定兩個或兩個以上書目實體在目錄中以某種方式發生關聯所產生的特定關係（高紅, 書目關係綜合研究, 圖書情報工作, 2006 (9)）。書目關係此一議題，是一個論文型的題目，在此無法詳細一一說明，可自行查閱相關期刊文獻、碩博士論文、網路資源，不乏相關理論與實務面探討的文獻! 書目關係，自Panizzi、Cutter等先進倡議目錄功能始至ICP國際編目原則聲明引入FRBR思想後更為完善，最新的國際編目規則RDA即以一半以上的篇幅來描述關係，可參考RDA Toolkit 17-37 Chapter。",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
