faq_id,question_date,atomic_id,question,answer,category
31676,2022-05-18,31676_A02,哪些圖書資料不適合將書標直接黏貼於書背上？,薄本圖書、古籍、非書資料等不適合將書標直接黏貼於書背上。薄本圖書因書背厚度不足；古籍因自黏性書標黏著劑可能破壞紙質；非書資料因無書背需另貼他處。,其他
31676,2022-05-18,31676_A03,薄本圖書的書標黏貼位置如何處理？,薄本圖書因書背厚度不足，書標黏貼於書背上不利於上架或取書，通常將書標以相同高度改貼至封面接近書背處，但需避免遮住封面上重要資訊（例如書名或著者）。,編目政策與管理
31676,2022-05-18,31676_A04,活頁裝圖書資料的書標黏貼位置如何處理？,活頁裝圖書資料若有固定書背（如硬質外殼或資料夾），書標仍黏貼於書背上；若無固定書背（如活頁紙形成的可變動書背），則書標黏貼位置比照薄本圖書資料處理。,編目法
31676,2022-05-18,31676_A05,線裝圖書資料的書標黏貼位置如何處理？,線裝圖書資料若為現代出版品，書標黏貼於書背上；若屬古籍、善本等特藏性質，國家圖書館做法是不貼書標，改以棉紙裁成籤條並書寫索書號及條碼號於籤條上，再夾於古籍或善本書內。,作者號及輔助區分號
31676,2022-05-18,31676_A06,經摺裝圖書資料的書標黏貼位置如何處理？,經摺裝若為現代出版品，書標黏貼位置比照薄本圖書資料處理；若屬古籍、善本等特藏性質，國家圖書館做法比照古籍、善本，改以籤條方式替代。,編目政策與管理
31676,2022-05-18,31676_A07,光碟等非書資料的書標黏貼位置如何處理？,光碟屬非書資料，若為塑膠套，書標黏貼於左下方固定位置；若為盛裝盒，則黏貼於背距下緣固定高度處。,其他
31676,2022-05-18,31676_A08,古籍、善本等特藏性質圖書資料的書標處理方式為何？,國家圖書館對古籍、善本等特藏性質圖書資料，不貼書標，改以棉紙裁成籤條並書寫索書號及條碼號於籤條上，再夾於書內。,編目政策與管理
31680,2022-05-25,31680_A01,根據RDA規範，內容語文的繁簡中文資訊應著錄於哪個欄位？,依據RDA規範與MARC21的對照表，資料語文相關元素皆對應於欄位546。,編目法
31680,2022-05-25,31680_A02,Auckland Libraries如何處理內容語文的繁簡中文資訊？,Auckland Libraries將資料內容語文的繁簡中文資訊對應至欄位546做著錄（2017年公布，詳可參考：https://lianza.org.nz/wp-content/uploads/2020/11/RDAmonographstandardOct...）。,編目法
31680,2022-05-25,31680_A03,RDA & CJK Workshop對繁簡中文的處理建議為何？,RDA & CJK Workshop認為繁體中文和簡體中文屬於相同語言及文字，建議以欄位500著錄繁簡中文相關資訊（詳可參考：http://rdaandcjkworkshop.pbworks.com/w/page/49263527/Q_A）。,編目法
31680,2022-05-25,31680_A04,在MARC21實務中，內容語文的繁簡中文資訊可著錄於哪些欄位？,在抄錄西文書目資料時，可能發現有的書目使用欄位546著錄內容語文的繁簡中文資訊，另也有的書目著錄在欄位500中，兩種著錄方法在實務上均有被使用。,機讀編目格式
31681,2022-05-25,31681_A01,日文書編目時，著者時代號採用何種時代表？,日文書編目時，著者時代號係採用〈日本時代表〉，而非〈中國時代表〉。,編目法
31681,2022-05-25,31681_A02,原文書編目時，採用何種分類編目規範？,"原文書通常被視為西文圖書進行編目，採用國際相關規範，例如《AACR2》（英美編目規則第二版）、《RDA : Resource Description & Access》（資源描述與檢索）、《杜威十進分類法》（Dewey Decimal Classification, DDC）、《美國國會圖書館分類法》（Library of Congress Classification, LCC）、《席爾氏標題表》（Sears List of Subject Headings）或《美國國會圖書館標題表》（Library of Congress Subject Headings, LCSH）。",編目法
31681,2022-05-25,31681_A03,記述編目規範包含哪些內容？,記述編目規範包含《中國編目規則》、《中文圖書標目表》、《中文圖書分類法》、《中文圖書主題標目表》、《中文圖書作者標目表》及《中文圖書名稱標目表》。,編目法
31681,2022-05-25,31681_A04,主題編目規範包含哪些內容？,主題編目規範包含《中文圖書主題標目表》、《中文圖書作者標目表》、《中文圖書名稱標目表》及《中文圖書主題標目表》。,主題法
31681,2022-05-25,31681_A05,書目數據格式採用何種標準？,書目數據格式採用《MARC 21》標準，用以記錄書目資料。,機讀編目格式
31681,2022-05-25,31681_A06,著者號生成工具包含哪些？,著者號生成工具包含首尾五筆、四角號碼法及克特氏表（Kottler Table）。,作者號及輔助區分號
31681,2022-05-25,31681_A07,編目規範的主要目的為何？,編目規範的主要目的是確保書目資料的統一性、準確性與國際共享性，以提升資訊組織的效率與可查詢性。,編目政策與管理
31681,2022-05-25,31681_A08,圖書編目專業訓練的學習管道有哪些？,圖書編目專業訓練的學習管道包括國家圖書館編目園地提供的資訊組織研習課程、國家圖書館遠距學園的圖書資訊課程，以及國家圖書館每年舉辦的專業訓練課程。,編目政策與管理
31681,2022-05-25,31681_A09,國家圖書館提供哪些編目範例供參考？,國家圖書館提供佛洛依德著作《Abriss der Psychoanalyse》的日文譯本與英文譯本的編目範例，以及日文書與西文書的編目範例。,編目政策與管理
31683,2022-05-27,31683_A01,套書單編方式下鬼吹燈系列圖書的書目筆數為何？,第1套以5個編次之每個編次編製1筆書目紀錄，第2套以4個編次之每個編次編製1筆書目紀錄，總計會有9筆書目。,編目法
31683,2022-05-27,31683_A02,套書套編方式第一種作法下鬼吹燈系列圖書的書目筆數為何？,第1套以5個編次共同編製1筆書目紀錄，第2套以4個編次共同編製1筆書目紀錄，總計會有2筆書目。,編目法
31683,2022-05-27,31683_A03,套書套編方式第二種作法下鬼吹燈系列圖書的書目筆數為何？,第1套及第2套共同編製1筆書目紀錄，即以「鬼吹燈」作為該筆書目之正題名。,編目法
31683,2022-05-27,31683_A04,鬼吹燈系列圖書索書號冊次號的編製方式為何？,以v.1及v.2代表第1套及第2套、以no.1及no.2等代表第1個編次及第2個編次等、以pt.1及pt.2代表上冊及下冊，依此類推。,作者號及輔助區分號
31683,2022-05-27,31683_A05,實際編目實務中是否會將同套書之上下冊分開建立兩筆書目？,較少見將同套書之上下冊分開建立兩筆書目。,編目政策與管理
31684,2022-06-02,31684_A01,LCC輔助表中「Table of regions or countries (100 numbers)」的複分號起迄範圍為何？,1-96.3 代表本輔助表複分號起迄跨度為100號,作者號及輔助區分號
31684,2022-06-02,31684_A02,LCC輔助表中「Table of regions or countries (200 numbers)」的複分號起迄範圍為何？,1-185 代表本輔助表複分號起迄跨度為200號,作者號及輔助區分號
31684,2022-06-02,31684_A03,LCC輔助表中「Table of regions or countries (300 numbers)」的複分號起迄範圍為何？,1-277 代表本輔助表複分號起迄跨度為300號,作者號及輔助區分號
31684,2022-06-02,31684_A05,LCC輔助表中「Table of regions or countries (1000 numbers)」的複分號起迄範圍為何？,1-914 代表本輔助表複分號起迄跨度為1000號,作者號及輔助區分號
31684,2022-06-02,31684_A06,如何使用LCC輔助表建構分類號？,須將輔助表中的複分號，加上本表中的基礎號（base number），以建構出正確的分類號,作者號及輔助區分號
31684,2022-06-02,31684_A07,LCC輔助表中「Subarrangement for special countries (Cutter number)」的圓括號資訊意義為何？,指該輔助表中所列複分號，是用在以克特號做地區或國別複分的分類號上,作者號及輔助區分號
31684,2022-06-02,31684_A08,"「The study of Chinese fine art education, 1912-1949」的分類號如何建構？",N100（基礎號） + N267（輔助表複分號） = N267 Visual arts — Study and teaching. Research — History — Special regions or countries (Table N2),作者號及輔助區分號
31684,2022-06-02,31684_A09,「China — General Roman architectural ornament in Britain」的分類號如何建構？,NA3500（基礎號） + N3543（輔助表複分號） = NA3543 Architecture — Architectural decoration — Special regions or countries (Table N1),其他
31684,2022-06-02,31684_A10,「重返花磚時光 : 再續台灣花磚之美」的分類號為何？,NK4670.7.T28（基礎號NK4670.7 + 台灣克特號T28）,作者號及輔助區分號
31684,2022-06-02,31684_A11,"「Ku̇tahya tiles and pottery from the Armenian Cathedral of St. James, Jerusalem」的分類號為何？",NK4670.7.T92 K832（基礎號NK4670.7 + 地區克特號T92 + 城市克特號K832）,作者號及輔助區分號
31684,2022-06-02,31684_A12,LCC輔助表中如何為與某一國家相關的所有作品做進一步細分？,使用「Subarrangement for special countries (Cutter number)」，例如Table N15,作者號及輔助區分號
31684,2022-06-02,31684_A13,LCC輔助表中如何為某一國家的General works取分類號？,不必再加複分號，例如.x 代表已完成地區或國別複分的分類號,其他
31684,2022-06-02,31684_A14,LCC輔助表中如何為某一國家的特定城市取分類號？,在已完成地區或國別複分的分類號後加數值 2，再依城市或地方名稱取第2克特號,作者號及輔助區分號
31684,2022-06-02,31684_A15,LCC輔助表中如何為地區或國別複分取克特號？,使用「Library of Congress Classification and Shelflisting Manual」中的「Regions and Countries Table G 300」，網址為https://www.loc.gov/aba/publications/FreeCSM/G300.pdf,其他
31686,2022-06-07,31686_A01,《現代與後現代之間：李仲生與臺灣現代藝術》一書的原始中文圖書分類號為何？,《現代與後現代之間：李仲生與臺灣現代藝術》一書的原始中文圖書分類號為「949.9」。,其他
31686,2022-06-07,31686_A02,《現代與後現代之間：李仲生與臺灣現代藝術》一書的修正後中文圖書分類號為何？,《現代與後現代之間：李仲生與臺灣現代藝術》一書的修正後中文圖書分類號為「949.7」。,其他
31686,2022-06-07,31686_A03,《現代與後現代之間：李仲、生與臺灣現代藝術》分類號修正原因為何？,《現代與後現代之間：李仲生與臺灣現代藝術》分類號修正原因為「誤植」。,其他
31687,2022-06-10,31687_A01,中文編目外文中譯圖書的作者姓名含Jr.時，MARC 21欄位100應如何處理Jr.?,"以本館做法，MARC 21欄位100會以著者中文姓氏加原文姓名建立著者標目，例如「艾爾格斯 (Elkus, Richard J., Jr.)」，由於「Jr.」放於原文名字後，故不影響中文著者標目中譯姓氏。",編目法
31687,2022-06-10,31687_A02,美國國會圖書館（LC）對外文中譯圖書作者姓名含Jr.的權威標目處理方式為何?,"經查「Library of Congress Authorities」，該人即使於著作書名頁出現「Theodore Schick, Jr.」，其在LC之權威標目係為「Schick, Theodore」，不包含「Jr.」。",其他
31687,2022-06-10,31687_A03,外文中譯圖書作者姓名含Jr.時，MARC 21欄位700應如何標註Jr.?,"MARC 21欄位700會將「Jr.」作為姓名的一部分標註，例如「Schick, Theodore, Jr.,」，並在子字段$c標註Jr.。",機讀編目格式
31687,2022-06-10,31687_A04,外文中譯圖書作者姓名含Jr.時，中文譯名是否需包含Jr.?,"中文譯名不需包含「Jr.」，僅需將原文姓氏譯為中文，例如「Elkus, Richard J., Jr.」的中文譯名為「艾爾格斯」。",其他
31688,2022-06-14,31688_A01,版本與版次的定義有何不同？,「版本」的定義為書籍因編輯、傳抄、刻版、排版或裝訂方式等不同，而有各類版本問世。如活字本、寫本、抄本、影本等，也作「板本」（資料來源：https://dict.revised.moe.edu.tw/dictView.jsp?ID=16641&q=1&word=%E7%89%88%E6%9C%AC）。 「版次」係指書籍發行的次數。指書籍內容有所修正、刪改或增加者，如初版、再版、三版等。若重印書籍，但內容未有變更者不能稱「版」（參考資料：https://dict.revised.moe.edu.tw/dict. jp?ID=16661&word=%E7%89%88%E6%AC%A1）。,作者號及輔助區分號
31688,2022-06-14,31688_A02,第二版書名是否需要與第一版相同？,若書名使用與第一版相同之書名，則於出版圖書時，需加上版次為「第二版」或「再版」，然而前提是「第二版」或「再版」與「第一版」或「初版」之出版者需相同，方能視為不同版次，若出版者前後不同，則為不同版本，版次可自「第一版」或「初版」開始。,編目法
31688,2022-06-14,31688_A03,內容大幅變動時書名是否需要更動？,因臺端特別提及本次圖書出版之內容，與民國89年出版第一版時之內容，幾乎是全新的內容，各章節除部分保留名稱外，內容幾乎全部更新，且著者也由1位改為2位，依臺端所述情形，由於內容變動幅度頗大，因此書名亦可不必與第一版之書名相同，如果另取書名，則自「第一版」或「初版」開始。,編目法
31688,2022-06-14,31688_A04,重印書籍是否屬於版次變更？,若重印書籍，但內容未有變更者不能稱「版」。,其他
31689,2022-06-16,31689_A01,圖書館改採RDA編目前需熟悉哪些規範內容？,需熟悉前後不同編目規範之用詞與著錄來源、必備或核心元素等相關規定與差異。,編目法
31689,2022-06-16,31689_A02,圖書館改採RDA編目前需進行哪些人員培訓？,需進行人員教育訓練。,編目政策與管理
31689,2022-06-16,31689_A03,圖書館改採RDA編目前需制定哪些編目政策？,需制定貴館的編目政策，包括對於RDA之替代選項、選擇性條款、例外等規定，貴館希望採行的原則。,編目政策與管理
31689,2022-06-16,31689_A04,圖書館改採RDA編目前需準備哪些參考工具？,需準備RDA Toolkit、《RDA中文手冊初稿》、《錄音及錄影資源RDA編目參考手冊》、《RDA書目關係編目參考手冊》。,編目法
31689,2022-06-16,31689_A05,圖書館改採RDA編目前需調整哪些環境與系統功能？,需準備RDA編目範本、調整系統索引參數等編目環境及線上目錄相關功能。,編目政策與管理
31689,2022-06-16,31689_A06,圖書館改採RDA編目前需參考哪些他館經驗？,需參考他館經驗、進行編目試做、收集相關問題及尋求解決之道。,其他
31689,2022-06-16,31689_A07,圖書館改採RDA編目時需特別注意哪些權威檢索點考量？,需留意權威檢索點的考量，以便委外編目時正確著錄。,編目法
31689,2022-06-16,31689_A08,委外編目時RDA編目之MARC 21著錄欄位如何處理？,RDA編目之MARC 21著錄欄位皆可由委外廠商之編目人員逕行著錄。,編目法
31689,2022-06-16,31689_A09,圖書館採用RDA編目後如何進行書目內容檢查？,廠商完成編目及資料到館後，再由編目館員進行書目內容檢查是否著錄正確及符合貴館要求。,編目法
31689,2022-06-16,31689_A10,圖書館採用RDA前的準備工作完善有何效益？,有助於委外編目使用RDA著錄工作的順暢度及加速館員後續審核書目內容之精確度。,編目法
31690,2022-06-17,31690_A01,EBK或ebk是什麼？,「EBK」或「ebk」是一種檔案格式，一般指電子圖書（或簡稱電子書）的檔案格式，例如「.ebk」，然而有時也會當成「ebook」的縮寫。,其他
31690,2022-06-17,31690_A02,電子書是否可以申請ISBN？,電子書可以申請ISBN（俗稱eISBN），且紙本書和電子書需分別申請，勿共用同一個ISBN，亦即紙本書和電子書之ISBN是不同的。,其他
31690,2022-06-17,31690_A03,電子書不同格式是否需要不同ISBN？,電子出版品若有不同版本、不同格式（例如：epub或pdf）、不同語言，皆須另行申請新的ISBN。,其他
31690,2022-06-17,31690_A04,紙本書與電子書的ISBN在MARC 21格式中如何著錄？,紙本書及電子書之ISBN皆著錄於欄位020，且由於電子書之不同格式（例如：epub或pdf）會有不同的ISBN，因此以欄位020著錄電子書之ISBN時，以重複欄位020之方式著錄不同格式的ISBN（分欄$a著錄ISBN、分欄$q著錄檔案格式）。,機讀編目格式
31690,2022-06-17,31690_A05,電子書的ISBN與紙本書的ISBN是否會共用？,紙本書和電子書需分別申請，勿共用同一個ISBN，亦即紙本書和電子書之ISBN是不同的。,其他
31690,2022-06-17,31690_A06,電子書的ISBN申請範圍包含哪些類型？,電子出版品：包括數位形式及以實際載體公開發行之電子書。,其他
31690,2022-06-17,31690_A07,申請ISBN的條件有哪些？,凡在中華民國境內依法出版之公司行號、政府機關、團體會社、個人等出版者，其出版品只要符合以下範圍（https://isbn.ncl.edu.tw/NEW_ISBNNet/main_ProcessMenuItems.php?Ptarget=356&Pact=ViewContent&Pval=356&Pfld=Ffile），皆可向國家圖書館國際標準書號中心申請ISBN：1. 20頁以上的圖書（童書、立體書不在此限）。 2. 地圖、盲人點字書。 3. 有聲書：包括錄音帶、光碟版或數位等型式。 4. 縮影型式出版品。 5. 電子出版品：包括數位形式及以實際載體公開發行之電子書。 6. 以文字為主體的多媒體混合出版品。,其他
31690,2022-06-17,31690_A08,同一本書的紙本書與電子書是否會有不同書目紀錄？,同一本書的紙本書及電子書，除了ISBN有所不同外，編目上通常會為紙本書及電子書分別編製1筆書目紀錄。,編目法
31697,2022-07-01,31697_A01,套書與叢書的定義有何不同？,「套書」通常指2本或2本以上的書組成一個整體，強調一個整體的概念。如上、下冊加起來是一個整體，第1冊至第5冊加起來亦是一個整體，少了其中1冊就稱不上完整的一套。「叢書」則是彙刊群書而成的書，此群書有一個總書名，在內容上涉及多種學科的稱為普通叢書，只匯集單種學科者稱為專科叢書。,其他
31697,2022-07-01,31697_A02,套書的處理原則為何？,「套書」的處理原則分為「單編」及「套編」，二擇其一。,編目政策與管理
31697,2022-07-01,31697_A03,叢書的處理原則為何？,「叢書」的處理原則須顧及叢書及其子目的編目處理，以利線上目錄的呈現及書目交換與共享，主要原因在於這類叢書內容繁多、篇幅浩大。且無論是《中國編目規則》或是《RDA》皆考量到這類出版品的處理規定。,編目法
31697,2022-07-01,31697_A04,《中國編目規則》如何處理含若干部分之作品？,《中國編目規則》（第三版）第十四章「分析」之規則條文14.1中說明『由若干部分組成之作品，其各部分書目記錄之編製謂之分析』。分析的方式包括：1. 述項或附註項時，可為各部分另立分析檢索款目，以供檢索，無需另外編製單獨之書目記錄。 2. 《中國編目規則》（第三版）14.3之規定。 3. 《中國編目規則》（第三版）14.4之規定。 4. 《中國編目規則》（第三版）14.5之規定。 5. 《中國編目規則》（第三版）14.6之規定。,編目法
31697,2022-07-01,31697_A05,《RDA》如何處理含若干部分之作品？,《RDA》則在規則條文「1.5 著錄形式」中將資源的著錄方式分為：1. 著錄方式請參見《RDA》1.5.2及各相關條文之規定。 2. 著錄方式請參見《RDA》1.5.3及各相關條文之規定。 3. 著錄方式請參見《RDA》1.5.4及各相關條文之規定。,編目法
31697,2022-07-01,31697_A06,《四庫全書》的結構為何？,"《四庫全書》是中國歷史上現存規模最大的叢書，由清乾隆皇帝下令編纂，歷時九年完成。臺端所提「景印《文淵閣四庫全書》」，包括總目（第1-5冊）、經（第7-242冊）、史（第243-694冊）、子（第695-1061冊）、集（第1062-1496冊）、考證（第1497-1500冊），計1,500冊，各冊有其題名（即該叢書之子目）。",編目法
31697,2022-07-01,31697_A07,處理大型叢書時，書目紀錄長度有何限制？,在目前圖書館編目多數採用MARC著錄及透過ISO 2709格式進行書目交換與共享的前提，可能無法順利達成，原因在於這樣的書目紀錄之長度會超過ISO 2709所規定每筆紀錄長度99999位元組（bits）及每個欄位9999位元組的限制。,機讀編目格式
31697,2022-07-01,31697_A08,如何建立叢書與子目之間的書目關連？,書目關連之建立方式，若採MARC 21，係以欄位773及774分別於各子目書目與叢書書目建立之；若採CMARC，則以欄位461及462分別於各子目書目與叢書書目建立之。,機讀編目格式
31697,2022-07-01,31697_A09,叢書與子目書目關連的實作方式為何？,本館未採行以叢書編製1筆書目、並於該書目為各子目建立分析檢索款目、或記載於附註項、或用多層次著錄的方式，而是以叢書編製1筆書目、並為每一子目另編製1筆書目，叢書書目與各子目書目之間以書目關連的方式建立書目與書目間之連結（請參考https://aleweb.ncl.edu.tw/F/SH7QG9RJL5VFU13DK2M85MB3KLS7CQ34GEMVS8RKE2I2...，並請點選「檢視相關書目」）。,編目法
31698,2022-07-07,31698_A01,同一書書內及書腰（或半書衣）上之ISBN不同時，如何處理？,編目員於編目時會查證兩個ISBN何者正確、何者不正確？經查證結果為正確之ISBN，於MARC 21著錄時，將之著錄於欄位020的分欄$a；經查證結果為不正確之ISBN，於MARC 21著錄時，將其著錄於同一欄位020之分欄$z，作為取消或錯誤或無效的ISBN。例如：020 ## $a 0877790019 $z 0877780116 : $c US$4.95,編目法
31698,2022-07-07,31698_A02,同一書書內及書腰（或半書衣）上之ISBN均正確時，如何處理？,"若經查證兩個ISBN，結果皆為正確，那麼有可能其一為套書整套之ISBN，另一為單冊之ISBN，於MARC 21著錄時，兩個ISBN分別以重複的欄位020著錄於分欄$a，並加上分欄$q（冊數與裝訂）及分欄$c（價格）等資訊。例如：020 ## $a 9789573281030 $q (全套 ; $q 平裝) : $c NT$3,040 020 ## $a 9789573280958 $q (第1冊 ; $q 平裝) : $c NT$380",編目法
31699,2022-07-07,31699_A01,採用RDA編目且以MARC 21為格式時，出版項應著錄於哪個欄位？,小藍，您好： 若採用RDA編目且以MARC 21作為書目資料之著錄格式，其出版項係著錄於欄位264。,編目法
31699,2022-07-07,31699_A02,書目回溯建檔時，出版項可否改用欄位264著錄？,書目回溯建檔，出版項可維持以欄位20著錄，也可改用欄位264著錄。,編目法
31699,2022-07-07,31699_A03,混合型紀錄的標示方式為何？,建議於書目紀錄中加註該筆書目屬於「混合型紀錄」（hybrid record），國家圖書館係以自訂欄位HYB＝Ｙ作為標示。,機讀編目格式
31699,2022-07-07,31699_A04,以欄位264著錄出版項時，需同時著錄哪些新增欄位？,建議一併著錄MARC 21因應RDA而新增之欄位及分欄和代碼，例如欄位33X、34X、38X及關係分欄$e、$i、$j等。,編目法
31700,2022-07-07,31700_A01,為何電子書編目時需避免為不同供應商的相同內容電子書分別建立書目？,過去編目員會為不同供應商相同內容的電子書建立不同書目，但這會導致圖書館目錄中出現大量重複書目，使讀者難以分辨細微差異，因此2009年PCC及LC推出供應者中立指引，強調著錄通用資訊而非特定供應商資訊。,其他
31700,2022-07-07,31700_A02,電子書編目時，如何著錄不同供應商提供的不同電子版ISBN？,不同供應商的電子書若具有不同ISBN，應分別著錄於欄位020中，實體版本ISBN則著錄於分欄$z。,編目法
31700,2022-07-07,31700_A03,電子書編目時，如何處理原版紙本書的版本資訊？,若原版為紙本轉製為電子書，應在欄位250著錄原版紙本的版本資訊，不著錄特定電子書供應商的版本相關訊息。,編目法
31700,2022-07-07,31700_A04,電子書編目時，如何著錄出版資訊？,原版為紙本轉製為電子書時，欄位260應著錄原版紙本的出版資訊；若為原生電子資源，則著錄所有電子版本共通的出版資訊，若無出版地、出版者或出版年，應依編目規範標註不詳。,編目法
31700,2022-07-07,31700_A05,電子書編目時，欄位300應如何著錄？,欄位300分欄$a須著錄「1 online resource」，可加錄面頁數及插圖資訊，但不著錄$c高廣尺寸資訊。,編目法
31700,2022-07-07,31700_A06,電子書編目時，如何處理集叢資訊？,原版為紙本轉製為電子書時，欄位490應著錄原版紙本的集叢資訊，不著錄特定供應商的套裝或系列資訊。,其他
31700,2022-07-07,31700_A07,電子書編目時，欄位533的著錄規則為何？,不著錄特定電子書供應商的電子複製資訊，專屬於某家供應商的資訊不應著錄於欄位533。,編目法
31700,2022-07-07,31700_A08,電子書編目時，欄位538的著錄規則為何？,不著錄特定電子書供應商的系統需求資訊，除非需特殊軟體才能閱覽，否則不標註系統需求。,其他
31700,2022-07-07,31700_A09,電子書編目時，欄位588的著錄規則為何？,若書目依據某供應商電子書著錄，應於588標註著錄依據及題名來源；若依據其他實體資源，則標註對應的實體版本或CD-ROM版本。,編目法
31700,2022-07-07,31700_A10,電子書編目時，欄位856的著錄規則為何？,為每個供應商的電子書取用連結分別以欄位856著錄，分欄$3需標示供應者資訊或其他相關訊息，例如SpringerLink、ebrary等平台的連結。,機讀編目格式
31701,2022-07-08,31701_A01,著者號是如何生成的？,著者號係取自原著者姓氏中譯之首字。例如，Norman Goodman之姓氏中譯為「戈德曼」，其著者號「031」取自「戈」字。,作者號及輔助區分號
31701,2022-07-08,31701_A02,Norman Goodman的著者號為何？,Norman Goodman之著者號為「031」，取自其姓氏中譯「戈德曼」之「戈」字。,作者號及輔助區分號
31701,2022-07-08,31701_A03,索書號「364.1 031」的來源為何？,索書號「364.1 031」係採用何日章之《中國圖書十進分類法》及書末所附著者號碼表。,作者號及輔助區分號
31701,2022-07-08,31701_A04,如何取得相同作者號？,取得相同作者號需參考該館所採用之著者號碼表，例如本館索書號「544.1 8458」即為本館所採用之著者號碼表。,作者號及輔助區分號
31702,2022-07-08,31702_A01,何謂RDA書目重新編目？,重新編目（re-describe或re-cataloged）指以在編資料所出現的資訊依RDA規範逐一著錄，並非僅修改MARC 21書目紀錄的欄位、分欄、指標、代碼、控制詞彙或加入URI，而是需根據RDA精神「照錄」在編資料的實際資訊。,編目法
31702,2022-07-08,31702_A02,舊有資料如何才能成為RDA書目？,舊有資料須重新編目，且著錄的所有元素必須透過RDA的標準檢視，方得稱為RDA書目。重點在於是否以在編資料的實際資訊依RDA規範的相關規定逐一著錄為含有RDA元素之書目內容。,編目法
31702,2022-07-08,31702_A03,欄位260與264在RDA書目中的使用方式有何不同？,欄位260與264的使用需根據書上實際資訊調整。例如出版者資訊應使用全稱而非簡稱，著者敘述需完整列出5人姓名或使用[和其他4位]標註，而非沿用《英美編目規則》或《中國編目規則》的「等著」簡寫方式。,編目法
31702,2022-07-08,31702_A04,RDA書目重新編目的核心要件為何？,RDA書目重新編目的核心要件在於是否以在編資料的實際資訊依RDA規範的相關規定逐一著錄，而非僅修改MARC 21的欄位、分欄、指標、代碼、控制詞彙或加入URI。,編目法
31706,2022-07-15,31706_A01,何謂RDA書目紀錄中的「混合型紀錄」？,將原本已採《中國編目規則》或《英美編目規則》完成編目之書目紀錄，無論是以人工或批次方式加上欄位336、337、338、264等，皆僅能算是「混合型紀錄」（hybrid record）。,編目法
31706,2022-07-15,31706_A02,國家圖書館如何標示「混合型紀錄」？,國家圖書館係以自訂欄位HYB（代表hybrid record）內容值為「Ｙ」作為標示，以便館員藉此得知該筆書目紀錄為「混合型紀錄」，而非真正的RDA書目紀錄。,機讀編目格式
31706,2022-07-15,31706_A03,「混合型紀錄」的自訂欄位HYB在書目交換時如何處理？,由於HYB為自訂欄位，僅為圖書館內部系統使用，供書目交換分享之ISO 2079格式輸出時，不會含括此一自訂欄位及其資訊。,機讀編目格式
31706,2022-07-15,31706_A04,如何成為RDA書目紀錄？,舊有資料須重新編目(re-describe)，且著錄的所有元素必須透過RDA的標準檢視，方得稱為RDA書目。,編目法
31706,2022-07-15,31706_A05,「重新編目」（re-describe）的定義為何？,「重新編目」（re-describe或 re-cataloged），指的是以在編資料所出現的資訊依RDA規範逐一著錄。,編目法
31706,2022-07-15,31706_A06,RDA書目紀錄的MARC 21格式包含哪些欄位？,Leader/18＝i ( i : ISBD punctuation included ) 欄位020及024之分欄q 欄位040之$e著錄rda 欄位046 欄位264取代260，欄位264指標2之值需區分為0、1、2、3、4等情況 欄位34X 欄位38X 欄位516不再著錄，而改為著錄欄位347 欄位100、110、700、710之$e及$4 欄位111、711之$j及$4 欄位7XX之$i,機讀編目格式
31706,2022-07-15,31706_A07,國家圖書館關於RDA採用的建議文件為何？,《國內圖書館西文資料編目採用RDA之建議》（https://catweb.ncl.edu.tw/sites/default/files/upload/standard/%E5%9C%8B%...）,編目法
31707,2022-07-20,31707_A01,外文作者如何使用首尾五筆檢字法取著者號,首尾五筆著者號取碼規則未為羅馬字母規劃取碼表，因此需將外文作者姓氏音譯為中文，再依據中文譯名取號,編目法
31707,2022-07-20,31707_A02,如何為外文作者姓氏進行中文音譯,應參考中央通訊社出版的《標準譯名錄》或「中央社譯名檔資料庫」（http://husscat.hss.ntu.edu.tw/xmlui/handle/123456789/7461）進行音譯,作者號及輔助區分號
31707,2022-07-20,31707_A03,首尾五筆著者號查詢系統的使用方式,透過本館開發的「首尾五筆著者號查詢系統」（http://catapp.ncl.edu.tw/five/），輸入中文音譯後的姓氏，可取得對應的首尾五筆號碼,作者號及輔助區分號
31707,2022-07-20,31707_A04,如何確定外文作者的時代號,若採用《中文圖書分類法》，需依該法「附表三　西洋時代表」查得時代號，例如二十世紀對應時代號『8』,作者號及輔助區分號
31707,2022-07-20,31707_A05,外文作者著者號的組合方式,將時代號與首尾五筆號碼組合，例如時代號『8』與五筆號碼『353』組合成『8353』,作者號及輔助區分號
31709,2022-07-29,31709_A01,欄位046的主要用途為何？,欄位046年代特殊相關資訊，主要著錄內容為與編目資料相關但無法著錄在欄位008/06-14的日期年代資訊，例如：西元前日期、錯誤日期、資源創作或生效日期。,機讀編目格式
31709,2022-07-29,31709_A02,欄位046的著錄原則與哪個欄位相同？,欄位046的著錄原則與欄位008/06-14相同。,編目法
31709,2022-07-29,31709_A03,若資源相關日期為西元前，欄位008應如何處理？,若在編資源的相關日期是西元前，以欄位046著錄這類資訊，且欄位008/06之值應為「b」、欄位008/07-10及008/11-14之值則是空白。,編目法
